x,temperature{thickness:5;stroke:yellow}
1854.75,0.713
1854.833333,-0.512
1854.916667,-0.234
1855,0.366
1855.083333,-0.079
1855.166667,-0.551
1855.25,0.836
1855.333333,0.452
1855.416667,-0.268
1855.5,-0.388
1855.583333,-0.116
1855.666667,-0.632
1855.75,-0.366
1855.833333,-1.021
1855.916667,-1.776
1856,-0.074
1856.083333,-0.761
1856.166667,-1.001
1856.25,-0.29
1856.333333,-0.733
1856.416667,-0.108
1856.5,-0.353
1856.583333,-0.55
1856.666667,-0.673
1856.75,-0.955
1856.833333,-1.189
1856.916667,-0.655
1857,-0.867
1857.083333,-0.391
1857.166667,-0.85
1857.25,-1.173
1857.333333,-1.127
1857.416667,-1.023
1857.5,-0.559
1857.583333,-0.531
1857.666667,-0.806
1857.75,-0.914
1857.833333,-0.868
1857.916667,-0.213
1858,0.196
1858.083333,-0.779
1858.166667,-0.509
1858.25,0.472
1858.333333,-0.284
1858.416667,-0.239
1858.5,-0.737
1858.583333,-0.704
1858.666667,-0.763
1858.75,-0.285
1858.833333,-0.33
1858.916667,-1.217
1859,-0.164
1859.083333,-0.215
1859.166667,0.075
1859.25,0.52
1859.333333,0.194
1859.416667,-0.233
1859.5,-0.515
1859.583333,-0.4
1859.666667,-0.805
1859.75,-0.333
1859.833333,-0.248
1859.916667,-0.444
1860,-0.592
1860.083333,-0.612
1860.166667,-1.503
1860.25,0.073
1860.333333,-0.295
1860.416667,-0.198
1860.5,-0.274
1860.583333,0.064
1860.666667,-0.041
1860.75,-0.278
1860.833333,-1.233
1860.916667,-2.158
1861,-1.699
1861.083333,-0.654
1861.166667,-0.433
1861.25,-0.458
1861.333333,-0.702
1861.416667,-0.368
1861.5,-0.319
1861.583333,0.006
1861.666667,-0.354
1861.75,-0.681
1861.833333,-0.536
1861.916667,-0.628
1862,-2.067
1862.083333,-1.684
1862.166667,-0.66
1862.25,-0.415
1862.333333,-0.36
1862.416667,-0.33
1862.5,-0.256
1862.583333,-0.518
1862.666667,-0.73
1862.75,-0.815
1862.833333,-1.489
1862.916667,-2.032
1863,0.421
1863.083333,0.101
1863.166667,-0.527
1863.25,0.012
1863.333333,0.173
1863.416667,-0.309
1863.5,-0.261
1863.583333,-0.29
1863.666667,-0.485
1863.75,-0.807
1863.833333,-0.778
1863.916667,-0.77
1864,-1.283
1864.083333,-0.689
1864.166667,-0.594
1864.25,-0.331
1864.333333,0.023
1864.416667,0.23
1864.5,0.094
1864.583333,-0.126
1864.666667,-0.304
1864.75,-0.406
1864.833333,-0.978
1864.916667,-1.648
1865,0.341
1865.083333,-1.247
1865.166667,-1.493
1865.25,-0.609
1865.333333,-0.172
1865.416667,0.109
1865.5,0.105
1865.583333,0.104
1865.666667,0.215
1865.75,-0.002
1865.833333,-0.03
1865.916667,-0.826
1866,0.462
1866.083333,-0.828
1866.166667,-0.686
1866.25,-0.119
1866.333333,-0.041
1866.416667,-0.299
1866.5,0.411
1866.583333,-0.079
1866.666667,-0.142
1866.75,-0.63
1866.833333,-0.238
1866.916667,0.453
1867,-0.174
1867.083333,-0.387
1867.166667,-0.768
1867.25,-0.058
1867.333333,-0.478
1867.416667,0.146
1867.5,-0.043
1867.583333,0.024
1867.666667,0.052
1867.75,0.052
1867.833333,0.365
1867.916667,-0.091
1868,-0.787
1868.083333,-1.294
1868.166667,-0.596
1868.25,-0.152
1868.333333,0.369
1868.416667,0.123
1868.5,0.323
1868.583333,0.192
1868.666667,-0.311
1868.75,0.109
1868.833333,-0.926
1868.916667,-0.428
1869,-0.342
1869.083333,0.347
1869.166667,-0.836
1869.25,-0.17
1869.333333,0.385
1869.416667,0.246
1869.5,0.169
1869.583333,0.178
1869.666667,0.272
1869.75,-0.344
1869.833333,-0.358
1869.916667,-0.963
1870,-0.408
1870.083333,-1.153
1870.166667,-0.764
1870.25,-0.335
1870.333333,0.27
1870.416667,0.314
1870.5,0.393
1870.583333,-0.218
1870.666667,0.026
1870.75,-0.378
1870.833333,-0.758
1870.916667,-1.381
1871,-0.911
1871.083333,-1.451
1871.166667,-0.427
1871.25,0.133
1871.333333,-0.314
1871.416667,-0.21
1871.5,0.154
1871.583333,0.232
1871.666667,-0.267
1871.75,-0.204
1871.833333,-1.196
1871.916667,-0.705
1872,-0.607
1872.083333,-0.91
1872.166667,-0.465
1872.25,-0.369
1872.333333,0.165
1872.416667,-0.144
1872.5,0.052
1872.583333,0.123
1872.666667,0.004
1872.75,-0.159
1872.833333,-1.035
1872.916667,-1.151
1873,-0.596
1873.083333,-0.108
1873.166667,-0.505
1873.25,-0.717
1873.333333,-0.064
1873.416667,0.06
1873.5,0.084
1873.583333,0.105
1873.666667,-0.43
1873.75,-0.006
1873.833333,-0.477
1873.916667,-0.07
1874,0.034
1874.083333,-0.22
1874.166667,-1.03
1874.25,-0.011
1874.333333,0.221
1874.416667,0.05
1874.5,-0.104
1874.583333,0.113
1874.666667,0.169
1874.75,-0.137
1874.833333,-0.481
1874.916667,-0.418
1875,-0.987
1875.083333,-0.807
1875.166667,-1.014
1875.25,-0.505
1875.333333,-0.327
1875.416667,-0.034
1875.5,0.042
1875.583333,-0.264
1875.666667,-0.552
1875.75,-0.503
1875.833333,-1.522
1875.916667,-0.896
1876,-0.852
1876.083333,-0.672
1876.166667,-0.621
1876.25,-0.317
1876.333333,-0.542
1876.416667,-0.247
1876.5,0.107
1876.583333,-0.294
1876.666667,-0.196
1876.75,-0.296
1876.833333,-0.939
1876.916667,-1.452
1877,-0.287
1877.083333,-0.494
1877.166667,-0.07
1877.25,-0.397
1877.333333,-0.29
1877.416667,0.036
1877.5,0.462
1877.583333,0.367
1877.666667,0.065
1877.75,-0.063
1877.833333,0.093
1877.916667,-0.684
1878,-0.813
1878.083333,0.052
1878.166667,0.903
1878.25,0.42
1878.333333,-0.299
1878.416667,0.338
1878.5,0.357
1878.583333,0.292
1878.666667,0.155
1878.75,0.063
1878.833333,0.269
1878.916667,-0.57
1879,-0.222
1879.083333,-0.225
1879.166667,-0.504
1879.25,-0.511
1879.333333,-0.415
1879.416667,-0.292
1879.5,0.017
1879.583333,-0.517
1879.666667,-0.492
1879.75,-0.101
1879.833333,-0.713
1879.916667,-0.789
1880,-0.681
1880.083333,-1.171
1880.166667,-0.654
1880.25,-0.707
1880.333333,0.01
1880.416667,-0.102
1880.5,-0.169
1880.583333,0.088
1880.666667,-0.537
1880.75,-0.501
1880.833333,-0.307
1880.916667,-0.43
1881,0.134
1881.083333,-0.561
1881.166667,-0.468
1881.25,0.062
1881.333333,0.096
1881.416667,-0.586
1881.5,-0.101
1881.583333,0.027
1881.666667,-0.245
1881.75,-0.283
1881.833333,-0.75
1881.916667,-0.385
1882,0.468
1882.083333,-0.056
1882.166667,-0.285
1882.25,-0.524
1882.333333,-0.243
1882.416667,-0.553
1882.5,-0.509
1882.583333,-0.003
1882.666667,-0.178
1882.75,-0.816
1882.833333,-1.225
1882.916667,-1.266
1883,-1.055
1883.083333,-1.33
1883.166667,-0.285
1883.25,-0.416
1883.333333,-0.178
1883.416667,0.005
1883.5,-0.148
1883.583333,-0.353
1883.666667,-0.458
1883.75,-0.325
1883.833333,-1.136
1883.916667,-0.39
1884,-0.595
1884.083333,-0.793
1884.166667,-1.426
1884.25,-0.908
1884.333333,-0.876
1884.416667,-0.673
1884.5,-0.426
1884.583333,-0.359
1884.666667,-0.59
1884.75,-0.513
1884.833333,-0.913
1884.916667,-0.417
1885,-1.399
1885.083333,-0.982
1885.166667,-0.701
1885.25,-0.742
1885.333333,-0.501
1885.416667,-0.559
1885.5,-0.235
1885.583333,-0.292
1885.666667,-0.387
1885.75,-0.398
1885.833333,-0.621
1885.916667,0.161
1886,-0.892
1886.083333,-1.447
1886.166667,-1.006
1886.25,-0.317
1886.333333,-0.321
1886.416667,-0.492
1886.5,0.019
1886.583333,-0.334
1886.666667,-0.266
1886.75,-0.588
1886.833333,-0.869
1886.916667,-0.158
1887,-1.704
1887.083333,-1.113
1887.166667,-0.784
1887.25,-0.388
1887.333333,-0.161
1887.416667,-0.337
1887.5,-0.11
1887.583333,-0.542
1887.666667,-0.187
1887.75,-0.461
1887.833333,-0.497
1887.916667,-0.721
1888,-0.731
1888.083333,-1.104
1888.166667,-0.974
1888.25,-0.351
1888.333333,-0.373
1888.416667,-0.265
1888.5,0.091
1888.583333,-0.119
1888.666667,-0.172
1888.75,-0.014
1888.833333,-0.381
1888.916667,-0.482
1889,-0.885
1889.083333,0.159
1889.166667,-0.046
1889.25,0.452
1889.333333,0.172
1889.416667,0.066
1889.5,0.127
1889.583333,-0.086
1889.666667,-0.352
1889.75,-0.386
1889.833333,-1.008
1889.916667,-0.499
1890,-0.762
1890.083333,-0.774
1890.166667,-0.994
1890.25,-0.33
1890.333333,-0.487
1890.416667,-0.346
1890.5,-0.107
1890.583333,-0.403
1890.666667,-0.351
1890.75,-0.018
1890.833333,-0.835
1890.916667,-0.703
1891,-0.905
1891.083333,-1.274
1891.166667,-0.542
1891.25,-0.529
1891.333333,-0.299
1891.416667,-0.299
1891.5,-0.229
1891.583333,-0.225
1891.666667,-0.133
1891.75,-0.483
1891.833333,-1.032
1891.916667,0.018
1892,-0.5
1892.083333,-0.367
1892.166667,-0.836
1892.25,-0.64
1892.333333,-0.479
1892.416667,-0.032
1892.5,-0.283
1892.583333,-0.308
1892.666667,-0.183
1892.75,0.038
1892.833333,-1.202
1892.916667,-0.687
1893,-1.841
1893.083333,-1.469
1893.166667,-0.351
1893.25,-0.218
1893.333333,-0.406
1893.416667,-0.249
1893.5,0.111
1893.583333,-0.29
1893.666667,-0.161
1893.75,-0.086
1893.833333,-0.217
1893.916667,-0.39
1894,-0.832
1894.083333,-0.275
1894.166667,-0.138
1894.25,-0.601
1894.333333,-0.265
1894.416667,-0.529
1894.5,-0.204
1894.583333,-0.237
1894.666667,-0.408
1894.75,-0.123
1894.833333,-0.746
1894.916667,-0.391
1895,-1.131
1895.083333,-1.045
1895.166667,-0.605
1895.25,-0.012
1895.333333,-0.339
1895.416667,-0.262
1895.5,-0.112
1895.583333,-0.168
1895.666667,-0.194
1895.75,-0.164
1895.833333,-0.39
1895.916667,-0.05
1896,-0.198
1896.083333,-0.425
1896.166667,-0.914
1896.25,-0.824
1896.333333,-0.312
1896.416667,0.022
1896.5,0.107
1896.583333,0.014
1896.666667,-0.062
1896.75,0.196
1896.833333,-0.7
1896.916667,-0.198
1897,-0.648
1897.083333,-0.665
1897.166667,-0.915
1897.25,-0.062
1897.333333,0.069
1897.416667,-0.036
1897.5,0.167
1897.583333,0.016
1897.666667,0
1897.75,0.052
1897.833333,-0.418
1897.916667,-0.387
1898,0.213
1898.083333,-0.771
1898.166667,-1.489
1898.25,-0.354
1898.333333,-0.313
1898.416667,-0.017
1898.5,-0.074
1898.583333,-0.074
1898.666667,-0.177
1898.75,-0.389
1898.833333,-0.695
1898.916667,-0.281
1899,-0.028
1899.083333,-0.751
1899.166667,-0.708
1899.25,-0.078
1899.333333,-0.173
1899.416667,-0.469
1899.5,-0.098
1899.583333,0.011
1899.666667,0.152
1899.75,0.086
1899.833333,0.306
1899.916667,-0.689
1900,-1.048
1900.083333,-0.156
1900.166667,0.152
1900.25,-0.055
1900.333333,0.169
1900.416667,-0.022
1900.5,-0.037
1900.583333,0.138
1900.666667,-0.055
1900.75,0.36
1900.833333,-0.367
1900.916667,0.012
1901,-0.427
1901.083333,-0.127
1901.166667,0.181
1901.25,0.194
1901.333333,-0.025
1901.416667,0.02
1901.5,0.117
1901.583333,0.151
1901.666667,-0.019
1901.75,-0.314
1901.833333,-0.143
1901.916667,-0.337
1902,0.004
1902.083333,0.352
1902.166667,-0.425
1902.25,-0.351
1902.333333,-0.305
1902.416667,-0.183
1902.5,0.001
1902.583333,-0.11
1902.666667,-0.239
1902.75,-0.514
1902.833333,-0.945
1902.916667,-0.977
1903,-0.166
1903.083333,0.238
1903.166667,-0.474
1903.25,-0.435
1903.333333,-0.389
1903.416667,-0.466
1903.5,-0.225
1903.583333,-0.279
1903.666667,-0.402
1903.75,-0.489
1903.833333,-0.721
1903.916667,-0.791
1904,-0.946
1904.083333,-0.928
1904.166667,-0.922
1904.25,-0.681
1904.333333,-0.388
1904.416667,-0.38
1904.5,-0.388
1904.583333,-0.233
1904.666667,-0.571
1904.75,-0.471
1904.833333,0.005
1904.916667,-0.329
1905,-0.29
1905.083333,-1.367
1905.166667,-0.769
1905.25,-0.527
1905.333333,-0.203
1905.416667,-0.235
1905.5,-0.045
1905.583333,-0.109
1905.666667,-0.163
1905.75,-0.181
1905.833333,0.01
1905.916667,-0.369
1906,-0.485
1906.083333,-0.921
1906.166667,-0.482
1906.25,0.329
1906.333333,0.111
1906.416667,0.113
1906.5,-0.018
1906.583333,0.034
1906.666667,-0.187
1906.75,-0.027
1906.833333,-0.75
1906.916667,0.109
1907,-0.758
1907.083333,-1.098
1907.166667,-0.756
1907.25,-0.722
1907.333333,-0.809
1907.416667,-0.623
1907.5,-0.459
1907.583333,-0.293
1907.666667,-0.278
1907.75,-0.045
1907.833333,-0.994
1907.916667,-0.717
1908,-0.307
1908.083333,-0.445
1908.166667,-1.21
1908.25,-0.453
1908.333333,-0.095
1908.416667,-0.083
1908.5,-0.005
1908.583333,-0.304
1908.666667,-0.072
1908.75,-0.52
1908.833333,-0.991
1908.916667,-0.708
1909,-1.23
1909.083333,-0.514
1909.166667,-0.854
1909.25,-0.765
1909.333333,-0.629
1909.416667,-0.409
1909.5,-0.145
1909.583333,0.06
1909.666667,-0.077
1909.75,-0.165
1909.833333,0.075
1909.916667,-0.47
1910,-0.289
1910.083333,-0.484
1910.166667,-0.865
1910.25,-0.22
1910.333333,-0.217
1910.416667,-0.269
1910.5,0.13
1910.583333,0.026
1910.666667,-0.225
1910.75,-0.362
1910.833333,-0.97
1910.916667,-1.051
1911,-0.898
1911.083333,-0.905
1911.166667,-1.089
1911.25,-0.34
1911.333333,-0.386
1911.416667,-0.363
1911.5,-0.206
1911.583333,-0.227
1911.666667,-0.348
1911.75,-0.085
1911.833333,-0.355
1911.916667,-0.394
1912,-0.197
1912.083333,0.093
1912.166667,-1.028
1912.25,0.037
1912.333333,0.031
1912.416667,-0.01
1912.5,-0.533
1912.583333,-0.666
1912.666667,-0.786
1912.75,-0.943
1912.833333,-0.641
1912.916667,-0.646
1913,-0.522
1913.083333,-0.752
1913.166667,-0.823
1913.25,-0.277
1913.333333,-0.431
1913.416667,-0.368
1913.5,-0.101
1913.583333,-0.012
1913.666667,-0.259
1913.75,-0.189
1913.833333,-0.175
1913.916667,0.343
1914,0.833
1914.083333,-0.034
1914.166667,-0.456
1914.25,-0.182
1914.333333,0.105
1914.416667,0.12
1914.5,0.025
1914.583333,0.041
1914.666667,-0.108
1914.75,0.125
1914.833333,-0.422
1914.916667,-0.057
1915,-0.282
1915.083333,-0.036
1915.166667,-0.29
1915.25,0.371
1915.333333,0.319
1915.416667,-0.009
1915.5,0.252
1915.583333,0.069
1915.666667,-0.086
1915.75,-0.321
1915.833333,0.028
1915.916667,-0.001
1916,0.098
1916.083333,-0.26
1916.166667,-0.521
1916.25,-0.268
1916.333333,-0.243
1916.416667,-0.437
1916.5,-0.19
1916.583333,-0.111
1916.666667,-0.237
1916.75,-0.253
1916.833333,-0.736
1916.916667,-1.323
1917,-0.446
1917.083333,-0.786
1917.166667,-0.87
1917.25,-0.448
1917.333333,-0.798
1917.416667,-0.439
1917.5,0.035
1917.583333,-0.248
1917.666667,-0.225
1917.75,-0.745
1917.833333,-0.406
1917.916667,-1.306
1918,-0.735
1918.083333,-0.753
1918.166667,-0.521
1918.25,-0.679
1918.333333,-0.711
1918.416667,-0.486
1918.5,-0.235
1918.583333,-0.262
1918.666667,-0.078
1918.75,0.117
1918.833333,-0.555
1918.916667,-0.88
1919,-0.419
1919.083333,-0.43
1919.166667,-0.621
1919.25,0.168
1919.333333,-0.275
1919.416667,-0.171
1919.5,-0.01
1919.583333,0.06
1919.666667,-0.02
1919.75,0.038
1919.833333,-0.736
1919.916667,-0.537
1920,0.158
1920.083333,-0.503
1920.166667,-0.104
1920.25,-0.024
1920.333333,-0.096
1920.416667,-0.247
1920.5,0.014
1920.583333,-0.029
1920.666667,-0.199
1920.75,-0.313
1920.833333,-0.642
1920.916667,-1.16
1921,0.361
1921.083333,-0.216
1921.166667,-0.273
1921.25,0.112
1921.333333,0.06
1921.416667,0.063
1921.5,0.222
1921.583333,-0.183
1921.666667,-0.121
1921.75,-0.022
1921.833333,-0.401
1921.916667,-0.086
1922,-0.458
1922.083333,-0.88
1922.166667,-0.205
1922.25,0.125
1922.333333,-0.068
1922.416667,0.015
1922.5,0.044
1922.583333,-0.135
1922.666667,-0.231
1922.75,-0.287
1922.833333,-0.186
1922.916667,-0.121
1923,-0.195
1923.083333,-0.744
1923.166667,-0.528
1923.25,-0.534
1923.333333,-0.392
1923.416667,-0.083
1923.5,-0.264
1923.583333,-0.097
1923.666667,-0.073
1923.75,0.205
1923.833333,0.091
1923.916667,0.116
1924,-0.39
1924.083333,-0.338
1924.166667,0.077
1924.25,-0.253
1924.333333,0.035
1924.416667,-0.013
1924.5,0.075
1924.583333,-0.083
1924.666667,-0.048
1924.75,-0.114
1924.833333,0.093
1924.916667,-0.38
1925,-0.485
1925.083333,-0.609
1925.166667,-0.255
1925.25,0.222
1925.333333,-0.121
1925.416667,-0.275
1925.5,-0.118
1925.583333,0.073
1925.666667,0.005
1925.75,-0.128
1925.833333,0.031
1925.916667,0.528
1926,0.68
1926.083333,0.391
1926.166667,0.525
1926.25,0.02
1926.333333,-0.251
1926.416667,-0.087
1926.5,-0.057
1926.583333,0.196
1926.666667,0.128
1926.75,0.298
1926.833333,0.034
1926.916667,-0.578
1927,-0.451
1927.083333,-0.287
1927.166667,-0.662
1927.25,-0.179
1927.333333,0.011
1927.416667,-0.057
1927.5,0.087
1927.583333,0.025
1927.666667,0.275
1927.75,0.561
1927.833333,0.075
1927.916667,-0.655
1928,0.25
1928.083333,-0.012
1928.166667,-0.378
1928.25,0.052
1928.333333,0.1
1928.416667,-0.182
1928.5,0.127
1928.583333,-0.001
1928.666667,0.062
1928.75,0.209
1928.833333,0.014
1928.916667,-0.107
1929,-0.831
1929.083333,-1.187
1929.166667,-0.222
1929.25,-0.106
1929.333333,-0.202
1929.416667,-0.367
1929.5,-0.213
1929.583333,0.027
1929.666667,-0.14
1929.75,0.188
1929.833333,-0.147
1929.916667,-1.248
1930,-0.475
1930.083333,-0.249
1930.166667,0.146
1930.25,-0.037
1930.333333,-0.032
1930.416667,0.056
1930.5,0.267
1930.583333,0.254
1930.666667,-0.094
1930.75,-0.059
1930.833333,0.235
1930.916667,-0.077
1931,0.007
1931.083333,-0.594
1931.166667,-0.113
1931.25,-0.07
1931.333333,-0.126
1931.416667,0.313
1931.5,0.405
1931.583333,0.448
1931.666667,0.339
1931.75,0.641
1931.833333,-0.096
1931.916667,0.085
1932,0.861
1932.083333,-0.476
1932.166667,-0.476
1932.25,0.546
1932.333333,0.076
1932.416667,0.064
1932.5,0.207
1932.583333,0.062
1932.666667,0.351
1932.75,0.356
1932.833333,-0.445
1932.916667,-0.324
1933,-0.615
1933.083333,-0.663
1933.166667,-0.528
1933.25,-0.077
1933.333333,-0.091
1933.416667,-0.202
1933.5,0.086
1933.583333,0.089
1933.666667,-0.089
1933.75,-0.038
1933.833333,-0.448
1933.916667,-0.697
1934,-0.32
1934.083333,0.298
1934.166667,-0.59
1934.25,-0.224
1934.333333,0.331
1934.416667,0.057
1934.5,0.128
1934.583333,0.141
1934.666667,-0.217
1934.75,0.161
1934.833333,0.069
1934.916667,0.107
1935,-0.577
1935.083333,0.764
1935.166667,0.052
1935.25,-0.386
1935.333333,-0.256
1935.416667,-0.008
1935.5,0.169
1935.583333,0.093
1935.666667,0.039
1935.75,0.235
1935.833333,-0.909
1935.916667,-0.47
1936,-0.516
1936.083333,-0.678
1936.166667,-0.283
1936.25,-0.051
1936.333333,0.127
1936.416667,0.024
1936.5,0.445
1936.583333,0.19
1936.666667,0.059
1936.75,0.172
1936.833333,-0.085
1936.916667,-0.015
1937,-0.537
1937.083333,0.139
1937.166667,-0.496
1937.25,-0.054
1937.333333,0.26
1937.416667,0.284
1937.5,0.167
1937.583333,0.343
1937.666667,0.466
1937.75,0.452
1937.833333,-0.026
1937.916667,-0.473
1938,0.089
1938.083333,-0.014
1938.166667,0.269
1938.25,0.735
1938.333333,0.331
1938.416667,-0.022
1938.5,0.282
1938.583333,0.306
1938.666667,0.496
1938.75,0.454
1938.833333,0.186
1938.916667,-0.424
1939,0.141
1939.083333,-0.098
1939.166667,-0.433
1939.25,0.146
1939.333333,0.369
1939.416667,0.241
1939.5,0.215
1939.583333,0.292
1939.666667,0.006
1939.75,-0.076
1939.833333,-0.185
1939.916667,1.086
1940,-0.53
1940.083333,0.06
1940.166667,0.038
1940.25,0.535
1940.333333,0.132
1940.416667,0.233
1940.5,0.357
1940.583333,0.171
1940.666667,0.331
1940.75,0.172
1940.833333,-0.262
1940.916667,0.254
1941,-0.084
1941.083333,0.244
1941.166667,-0.165
1941.25,0.396
1941.333333,0.364
1941.416667,0.28
1941.5,0.494
1941.583333,0.38
1941.666667,-0.106
1941.75,0.375
1941.833333,-0.397
1941.916667,-0.217
1942,0.227
1942.083333,-0.567
1942.166667,-0.038
1942.25,0.216
1942.333333,0.173
1942.416667,0.233
1942.5,0.029
1942.583333,0.131
1942.666667,0.203
1942.75,0.323
1942.833333,0.041
1942.916667,0.012
1943,-0.48
1943.083333,0.073
1943.166667,-0.292
1943.25,0.41
1943.333333,0.295
1943.416667,-0.193
1943.5,0.277
1943.583333,0.106
1943.666667,0.166
1943.75,0.607
1943.833333,-0.124
1943.916667,0.319
1944,0.627
1944.083333,0.165
1944.166667,0.156
1944.25,0.203
1944.333333,0.149
1944.416667,0.117
1944.5,0.257
1944.583333,0.359
1944.666667,0.514
1944.75,0.493
1944.833333,-0.274
1944.916667,-0.48
1945,-0.359
1945.083333,-0.774
1945.166667,-0.219
1945.25,0.438
1945.333333,-0.088
1945.416667,-0.033
1945.5,-0.003
1945.583333,0.628
1945.666667,0.29
1945.75,0.305
1945.833333,-0.254
1945.916667,-0.795
1946,0.112
1946.083333,0.094
1946.166667,-0.131
1946.25,0.628
1946.333333,0.192
1946.416667,-0.039
1946.5,0.197
1946.583333,0.127
1946.666667,0.089
1946.75,-0.034
1946.833333,-0.098
1946.916667,-0.735
1947,-0.251
1947.083333,-0.239
1947.166667,0.414
1947.25,0.486
1947.333333,0.162
1947.416667,0.091
1947.5,0.148
1947.583333,0.149
1947.666667,0.195
1947.75,0.718
1947.833333,0.1
1947.916667,-0.235
1948,0.526
1948.083333,-0.214
1948.166667,-0.471
1948.25,0.267
1948.333333,0.361
1948.416667,0.349
1948.5,0.231
1948.583333,0.205
1948.666667,0.197
1948.75,0.296
1948.833333,-0.143
1948.916667,-0.427
1949,0.314
1949.083333,-0.689
1949.166667,-0.356
1949.25,0.1
1949.333333,0.165
1949.416667,-0.122
1949.5,0.026
1949.583333,0.161
1949.666667,0.007
1949.75,0.229
1949.833333,-0.197
1949.916667,-0.45
1950,-0.858
1950.083333,-0.734
1950.166667,-0.199
1950.25,-0.135
1950.333333,0.158
1950.416667,0.053
1950.5,-0.118
1950.583333,-0.174
1950.666667,0.005
1950.75,-0.123
1950.833333,-0.91
1950.916667,-0.336
1951,-0.737
1951.083333,-1.058
1951.166667,-0.385
1951.25,0.162
1951.333333,0.318
1951.416667,-0.044
1951.5,0.171
1951.583333,0.306
1951.666667,0.251
1951.75,0.386
1951.833333,-0.08
1951.916667,0.404
1952,0.168
1952.083333,-0.114
1952.166667,-0.46
1952.25,0.228
1952.333333,0.211
1952.416667,0.127
1952.5,0.382
1952.583333,0.302
1952.666667,0.292
1952.75,-0.142
1952.833333,-0.861
1952.916667,-0.303
1953,0.071
1953.083333,0.175
1953.166667,0.301
1953.25,0.652
1953.333333,0.359
1953.416667,0.295
1953.5,0.217
1953.583333,0.388
1953.666667,0.243
1953.75,0.297
1953.833333,-0.43
1953.916667,-0.005
1954,-0.818
1954.083333,-0.367
1954.166667,-0.253
1954.25,-0.072
1954.333333,-0.197
1954.416667,0.081
1954.5,0.056
1954.583333,0.216
1954.666667,0.153
1954.75,0.22
1954.833333,0.186
1954.916667,-0.41
1955,0.444
1955.083333,-0.356
1955.166667,-0.857
1955.25,-0.104
1955.333333,0.05
1955.416667,0.258
1955.5,0.112
1955.583333,0.605
1955.666667,0.048
1955.75,0.442
1955.833333,-0.339
1955.916667,-0.596
1956,-0.473
1956.083333,-0.634
1956.166667,-0.536
1956.25,-0.336
1956.333333,-0.449
1956.416667,-0.179
1956.5,0.046
1956.583333,-0.454
1956.666667,-0.195
1956.75,-0.422
1956.833333,-0.616
1956.916667,-0.35
1957,-0.466
1957.083333,-0.397
1957.166667,-0.353
1957.25,-0.016
1957.333333,0.057
1957.416667,0.377
1957.5,-0.115
1957.583333,0.348
1957.666667,0.38
1957.75,0.171
1957.833333,0.093
1957.916667,0.422
1958,0.664
1958.083333,0.27
1958.166667,-0.032
1958.25,0.26
1958.333333,0.275
1958.416667,-0.048
1958.5,0.144
1958.583333,-0.017
1958.666667,-0.206
1958.75,-0.011
1958.833333,-0.076
1958.916667,-0.11
1959,0.091
1959.083333,-0.161
1959.166667,0.507
1959.25,0.615
1959.333333,0.104
1959.416667,0.313
1959.5,0.422
1959.583333,0.257
1959.666667,0.084
1959.75,-0.226
1959.833333,-0.625
1959.916667,-0.123
1960,-0.22
1960.083333,0.282
1960.166667,-1.069
1960.25,-0.106
1960.333333,-0.275
1960.416667,0.225
1960.5,0.063
1960.583333,0.311
1960.666667,0.192
1960.75,0.213
1960.833333,-0.578
1960.916667,0.276
1961,0.073
1961.083333,0.265
1961.166667,0.231
1961.25,0.562
1961.333333,0.496
1961.416667,0.228
1961.5,0.136
1961.583333,0.234
1961.666667,0.341
1961.75,-0.081
1961.833333,-0.188
1961.916667,-0.368
1962,0.084
1962.083333,0.165
1962.166667,0.107
1962.25,0.284
1962.333333,-0.051
1962.416667,0.055
1962.5,0.118
1962.583333,0.102
1962.666667,0.069
1962.75,-0.002
1962.833333,-0.134
1962.916667,0
1963,-0.052
1963.083333,0.56
1963.166667,-0.244
1963.25,-0.064
1963.333333,-0.207
1963.416667,0.094
1963.5,0.378
1963.583333,0.524
1963.666667,0.444
1963.75,0.628
1963.833333,0.286
1963.916667,-0.172
1964,-0.022
1964.083333,-0.495
1964.166667,-0.475
1964.25,-0.254
1964.333333,-0.26
1964.416667,0.042
1964.5,0.159
1964.583333,-0.12
1964.666667,-0.294
1964.75,-0.479
1964.833333,-0.38
1964.916667,-0.413
1965,0.008
1965.083333,-0.363
1965.166667,-0.229
1965.25,-0.228
1965.333333,-0.084
1965.416667,-0.125
1965.5,0.083
1965.583333,0.202
1965.666667,-0.123
1965.75,0.157
1965.833333,-0.372
1965.916667,-0.118
1966,-0.287
1966.083333,0.019
1966.166667,0.264
1966.25,-0.066
1966.333333,-0.041
1966.416667,0.364
1966.5,0.539
1966.583333,0.106
1966.666667,0.152
1966.75,-0.162
1966.833333,-0.387
1966.916667,-0.479
1967,-0.176
1967.083333,-0.447
1967.166667,0.041
1967.25,0.21
1967.333333,0.492
1967.416667,-0.041
1967.5,0.124
1967.583333,0.251
1967.666667,0.066
1967.75,0.445
1967.833333,-0.21
1967.916667,0.012
1968,-0.506
1968.083333,-0.157
1968.166667,0.84
1968.25,0.183
1968.333333,-0.137
1968.416667,-0.095
1968.5,-0.055
1968.583333,-0.019
1968.666667,-0.325
1968.75,0.091
1968.833333,-0.324
1968.916667,-0.53
1969,-0.739
1969.083333,-0.833
1969.166667,-0.213
1969.25,0.273
1969.333333,0.125
